Match_Date,Match_Day,Match_Time,Stadium,City,Home_Team,Away_Team,Stand_Type,Seat_Category,Match_Type,Weekend,Holiday,Opponent_Popularity,Weather,Rain_Probability,Demand_Level,Previous_Match_Attendance,Stadium_Capacity,Available_Seats,Booking_Time,Days_Before_Match,Base_Price,Predicted_Price
2023-05-23,Tuesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,South,Standard,League,No,No,High,Sunny,22,Medium,39034,50000,4355,6-24 hours before,0,900,1550
2023-04-05,Wednesday,3:30 PM,Eden Gardens,Kolkata,KKR,RR,South,Economy,League,No,No,Medium,Sunny,6,Medium,36203,66000,10069,1-3 days before,2,500,600
2023-03-31,Friday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RCB,South,Premium,Final,No,No,High,Partly Cloudy,11,Medium,104200,132000,7441,1-6 hours before,11,1800,3200
2023-04-21,Friday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,MI,VIP,Corporate,Final,No,No,High,Sunny,18,Low,21578,50000,5212,7+ days before,2,5000,13050
2023-08-19,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,RR,East,Economy,League,Yes,No,Medium,Cloudy,16,Medium,17768,35000,5903,6-24 hours before,29,500,550
2023-05-23,Tuesday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,LSG,West,Economy,League,No,No,Low,Partly Cloudy,13,Medium,18927,35000,3647,6-24 hours before,20,500,450
2023-07-10,Monday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,DC,West,Standard,Qualifier,No,No,Low,Sunny,18,High,28097,35000,2267,6-24 hours before,10,900,1200
2023-08-01,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,LSG,West,Standard,Eliminator,No,No,Low,Sunny,3,Medium,29533,41820,3673,1-3 days before,23,900,950
2023-03-31,Friday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,PBKS,South,Standard,Final,No,No,Low,Sunny,12,High,34139,55000,3185,6-24 hours before,28,900,1550
2023-04-05,Wednesday,3:30 PM,Eden Gardens,Kolkata,KKR,MI,South,Premium,Final,No,No,High,Cloudy,23,High,42546,66000,5089,1-6 hours before,23,1800,3900
2023-04-15,Saturday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RR,VIP,Corporate,Qualifier,Yes,No,Medium,Sunny,10,Medium,30173,50000,5072,0-1 hour before,7,5000,7500
2023-08-16,Wednesday,7:30 PM,Eden Gardens,Kolkata,KKR,CSK,Premium,VIP,Qualifier,No,No,High,Partly Cloudy,1,High,57242,66000,3469,1-6 hours before,13,3500,6050
2023-04-19,Wednesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,GT,North,Economy,League,No,No,Medium,Sunny,28,Medium,38784,50000,1579,3-7 days before,24,500,450
2023-04-30,Sunday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,GT,Corporate Box,Corporate,League,Yes,No,Medium,Partly Cloudy,30,Very High,32296,35000,319,1-3 days before,26,5000,8800
2023-06-05,Monday,7:30 PM,Eden Gardens,Kolkata,KKR,SRH,Corporate Box,Corporate,Eliminator,No,No,Medium,Sunny,3,High,63333,66000,245,1-3 days before,15,5000,7750
2023-09-12,Tuesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,GT,West,Economy,Qualifier,No,No,Medium,Sunny,16,Medium,29069,50000,6434,7+ days before,24,500,550
2023-07-13,Thursday,3:30 PM,Eden Gardens,Kolkata,KKR,CSK,VIP,Corporate,League,No,No,High,Cloudy,26,Very High,41011,66000,6798,0-1 hour before,7,5000,7350
2023-09-13,Wednesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,SRH,South,Standard,Eliminator,No,No,Medium,Cloudy,9,Low,17091,41820,2004,3-7 days before,27,900,1150
2023-07-14,Friday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,CSK,Corporate Box,Corporate,Qualifier,No,No,High,Sunny,22,Medium,19324,35000,3987,7+ days before,11,5000,8600
2023-05-23,Tuesday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,GT,Premium,VIP,League,No,No,Medium,Cloudy,9,Low,13904,50000,12933,6-24 hours before,13,3500,4050
2023-09-10,Sunday,7:30 PM,Eden Gardens,Kolkata,KKR,SRH,Premium,VIP,Qualifier,Yes,Yes,Medium,Sunny,12,High,58531,66000,1637,1-3 days before,19,3500,6100
2023-06-07,Wednesday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,CSK,VIP,VIP,League,No,No,High,Sunny,21,Medium,19479,35000,3176,1-3 days before,8,3500,5150
2023-05-20,Saturday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,DC,North,Economy,League,Yes,No,Low,Sunny,28,Medium,63687,132000,18365,3-7 days before,19,500,500
2023-03-30,Thursday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RR,North,Economy,Final,No,No,Medium,Rainy,75,Low,13115,50000,4561,3-7 days before,6,500,800
2023-05-22,Monday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,South,Premium,League,No,No,Low,Cloudy,7,Very High,18649,30000,647,3-7 days before,3,1800,2550
2023-05-04,Thursday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,West,Standard,League,No,No,High,Cloudy,26,High,22304,26950,445,7+ days before,28,900,1250
2023-04-12,Wednesday,7:30 PM,Wankhede Stadium,Mumbai,MI,RCB,Corporate Box,Corporate,League,No,Yes,High,Cloudy,12,Medium,21264,33108,1886,6-24 hours before,13,5000,7600
2023-06-03,Saturday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,GT,Premium,Premium,League,Yes,No,Medium,Sunny,13,Low,27044,55000,6886,1-3 days before,9,1800,2400
2023-05-26,Friday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,DC,Premium,VIP,Final,No,Yes,Low,Rainy,18,Medium,18934,30000,649,1-6 hours before,14,3500,4600
2023-09-05,Tuesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,MI,East,Economy,League,No,No,High,Sunny,30,Medium,24999,50000,2486,3-7 days before,26,500,550
2023-04-09,Sunday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,Premium,Premium,League,Yes,No,Medium,Sunny,10,High,39968,50000,3561,6-24 hours before,22,1800,2200
2023-08-11,Friday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,PBKS,North,Standard,League,No,No,Low,Sunny,17,Very High,29400,30000,47,0-1 hour before,13,900,1400
2023-03-28,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RCB,West,Economy,League,No,No,High,Partly Cloudy,3,Low,14889,41820,2955,3-7 days before,15,500,500
2023-07-05,Wednesday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,LSG,Premium,VIP,Qualifier,No,No,Low,Partly Cloudy,8,High,24226,30000,1039,7+ days before,5,3500,4750
2023-08-29,Tuesday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,SRH,South,Premium,League,No,No,Medium,Partly Cloudy,29,High,29400,30000,224,1-6 hours before,16,1800,2400
2023-06-14,Wednesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,VIP,VIP,Final,No,No,High,Sunny,22,Medium,18261,26950,2069,6-24 hours before,3,3500,6850
2023-04-11,Tuesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RCB,North,Standard,League,No,No,High,Partly Cloudy,8,Medium,20606,26950,1263,7+ days before,9,900,1050
2023-08-15,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,KKR,East,Standard,Qualifier,No,Yes,Medium,Sunny,8,High,23559,41820,4251,7+ days before,24,900,1350
2023-08-29,Tuesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,KKR,West,Economy,Final,No,No,Medium,Sunny,25,High,28583,50000,4634,0-1 hour before,10,500,950
2023-08-02,Wednesday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RCB,Premium,VIP,League,No,No,High,Rainy,35,High,37876,55000,3166,1-3 days before,11,3500,4600
2023-08-07,Monday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,GT,West,Standard,Final,No,No,Medium,Rainy,23,High,23407,30000,1460,6-24 hours before,21,900,1300
2023-05-09,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,Premium,VIP,Qualifier,No,No,Medium,Sunny,17,Very High,40983,41820,97,6-24 hours before,5,3500,7550
2023-07-16,Sunday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,North,Economy,League,Yes,No,Medium,Partly Cloudy,29,Medium,42274,55000,3338,0-1 hour before,20,500,550
2023-04-05,Wednesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,LSG,East,Economy,Eliminator,No,No,Low,Partly Cloudy,19,High,20081,26950,1481,7+ days before,24,500,650
2023-06-27,Tuesday,3:30 PM,Wankhede Stadium,Mumbai,MI,CSK,West,Standard,Eliminator,No,No,High,Sunny,13,High,18530,33108,2990,7+ days before,1,900,2100
2023-05-13,Saturday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,KKR,Premium,Premium,League,Yes,No,Medium,Partly Cloudy,23,Very High,27294,30000,1026,1-3 days before,13,1800,3050
2023-05-13,Saturday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,West,Economy,League,Yes,No,High,Sunny,6,High,38754,55000,4424,0-1 hour before,9,500,750
2023-06-20,Tuesday,7:30 PM,Eden Gardens,Kolkata,KKR,MI,South,Economy,League,No,No,High,Partly Cloudy,5,High,39126,66000,6903,0-1 hour before,24,500,700
2023-09-04,Monday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,North,Standard,Eliminator,No,No,Medium,Cloudy,28,Very High,53900,55000,339,6-24 hours before,1,900,2150
2023-06-04,Sunday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,RCB,VIP,VIP,Eliminator,Yes,No,High,Sunny,6,Medium,68372,132000,18715,6-24 hours before,2,3500,6650
2023-06-22,Thursday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,GT,East,Standard,Final,No,No,Medium,Cloudy,4,High,30266,50000,5836,6-24 hours before,20,900,1700
2023-06-20,Tuesday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,SRH,North,Standard,League,No,Yes,Medium,Sunny,29,Low,54724,132000,8905,1-6 hours before,14,900,1000
2023-09-09,Saturday,3:30 PM,Eden Gardens,Kolkata,KKR,PBKS,North,Economy,Eliminator,Yes,No,Low,Sunny,13,Medium,35288,66000,11241,1-6 hours before,29,500,650
2023-08-11,Friday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,DC,Premium,VIP,League,No,No,Low,Cloudy,23,Medium,36681,50000,1843,6-24 hours before,19,3500,3050
2023-04-04,Tuesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,KKR,Corporate Box,Corporate,League,No,No,Medium,Rainy,78,Medium,17205,41820,5643,6-24 hours before,28,5000,4200
2023-08-17,Thursday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,SRH,North,Premium,Final,No,Yes,Medium,Sunny,24,Low,10095,30000,3753,1-3 days before,0,1800,4200
2023-06-10,Saturday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,SRH,West,Standard,League,Yes,Yes,Medium,Cloudy,4,High,32299,35000,488,1-3 days before,5,900,1800
2023-09-16,Saturday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,Premium,VIP,Eliminator,Yes,No,Medium,Cloudy,24,Very High,22437,26950,728,1-6 hours before,12,3500,7350
2023-08-24,Thursday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,PBKS,South,Premium,Qualifier,No,No,Low,Partly Cloudy,0,Medium,84929,132000,15003,6-24 hours before,11,1800,2200
2023-04-13,Thursday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,PBKS,East,Standard,League,No,Yes,Low,Sunny,10,Medium,25957,55000,2984,6-24 hours before,12,900,1000
2023-05-30,Tuesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,VIP,VIP,League,No,No,High,Sunny,21,High,22312,26950,888,0-1 hour before,5,3500,4700
2023-07-01,Saturday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RR,Premium,VIP,Qualifier,Yes,Yes,Medium,Sunny,8,High,27898,50000,7348,1-3 days before,16,3500,6050
2023-08-08,Tuesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,GT,South,Standard,League,No,Yes,Medium,Sunny,21,Low,6784,26950,7700,7+ days before,18,900,900
2023-07-14,Friday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,PBKS,East,Economy,Eliminator,No,No,Low,Sunny,1,Very High,29400,30000,82,6-24 hours before,21,500,800
2023-06-01,Thursday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,VIP,VIP,League,No,No,Medium,Sunny,1,High,37324,55000,1110,7+ days before,12,3500,4150
2023-04-18,Tuesday,3:30 PM,Wankhede Stadium,Mumbai,MI,RR,Premium,VIP,Eliminator,No,No,Medium,Sunny,14,High,20594,33108,4241,7+ days before,26,3500,4900
2023-04-13,Thursday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,East,Standard,League,No,No,High,Partly Cloudy,2,Medium,17644,26950,1448,1-3 days before,0,900,1250
2023-07-13,Thursday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,MI,VIP,Corporate,Final,No,No,High,Cloudy,17,Very High,98505,132000,11041,6-24 hours before,18,5000,11200
2023-09-17,Sunday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,KKR,South,Economy,Final,Yes,No,Medium,Cloudy,8,Low,12620,41820,9452,7+ days before,4,500,950
2023-04-18,Tuesday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,GT,North,Premium,League,No,No,Medium,Sunny,22,High,19682,26950,1433,3-7 days before,10,1800,2250
2023-03-28,Tuesday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,South,Premium,League,No,No,Medium,Partly Cloudy,15,Medium,18301,26950,2469,6-24 hours before,12,1800,1800
2023-09-02,Saturday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,MI,North,Premium,League,Yes,No,High,Partly Cloudy,11,Medium,35017,50000,3116,1-3 days before,0,1800,2800
2023-08-31,Thursday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RCB,VIP,VIP,Qualifier,No,No,High,Sunny,23,Medium,24694,50000,9424,1-6 hours before,12,3500,5350
2023-07-04,Tuesday,3:30 PM,Wankhede Stadium,Mumbai,MI,RCB,North,Economy,League,No,No,High,Sunny,24,Very High,32445,33108,160,6-24 hours before,24,500,900
2023-06-14,Wednesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,KKR,Premium,Premium,League,No,No,Medium,Sunny,27,Medium,35136,50000,2232,1-3 days before,5,1800,2100
2023-06-06,Tuesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,PBKS,South,Premium,Qualifier,No,No,Low,Cloudy,3,Medium,33062,50000,6622,1-3 days before,6,1800,2300
2023-04-29,Saturday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,VIP,VIP,League,Yes,No,Medium,Sunny,18,High,42109,50000,3023,0-1 hour before,23,3500,4550
2023-08-02,Wednesday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,RR,South,Standard,League,No,No,Medium,Partly Cloudy,5,Medium,28651,41820,1579,1-6 hours before,9,900,900
2023-08-19,Saturday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,VIP,Corporate,Final,Yes,No,Medium,Rainy,64,High,30556,55000,6389,6-24 hours before,27,5000,9350
2023-07-21,Friday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,KKR,South,Economy,Eliminator,No,Yes,Medium,Partly Cloudy,27,Medium,35660,50000,5522,7+ days before,17,500,650
2023-03-31,Friday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RR,North,Economy,Eliminator,No,No,Medium,Rainy,10,Medium,34332,50000,3588,7+ days before,14,500,500
2023-05-01,Monday,7:30 PM,Wankhede Stadium,Mumbai,MI,RCB,Corporate Box,Corporate,Qualifier,No,No,High,Sunny,21,Medium,25333,33108,2553,1-6 hours before,8,5000,8050
2023-07-28,Friday,3:30 PM,Wankhede Stadium,Mumbai,MI,DC,South,Premium,Qualifier,No,No,Low,Sunny,14,High,25960,33108,1844,1-6 hours before,4,1800,2600
2023-06-27,Tuesday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,KKR,Premium,Premium,League,No,No,Medium,Cloudy,15,High,46015,55000,934,7+ days before,4,1800,2100
2023-05-29,Monday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,PBKS,North,Standard,League,No,Yes,Low,Sunny,11,High,115200,132000,6697,1-3 days before,15,900,1050
2023-09-05,Tuesday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,LSG,VIP,Corporate,League,No,No,Low,Sunny,29,Medium,23382,50000,6224,1-6 hours before,15,5000,4800
2023-06-20,Tuesday,3:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,MI,West,Standard,League,No,No,High,Rainy,20,High,37303,55000,3729,7+ days before,29,900,900
2023-05-15,Monday,7:30 PM,Sawai Mansingh Stadium,Jaipur,RR,SRH,VIP,VIP,Final,No,No,Medium,Cloudy,8,High,23021,30000,2159,0-1 hour before,25,3500,5800
2023-05-27,Saturday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,RR,West,Standard,League,Yes,No,Medium,Cloudy,5,Low,20114,50000,7267,0-1 hour before,23,900,950
2023-08-05,Saturday,7:30 PM,Wankhede Stadium,Mumbai,MI,SRH,West,Standard,League,Yes,Yes,Medium,Cloudy,14,Low,15574,33108,1190,7+ days before,2,900,1300
2023-04-15,Saturday,7:30 PM,Wankhede Stadium,Mumbai,MI,DC,Corporate Box,Corporate,League,Yes,No,Low,Sunny,0,High,30809,33108,204,1-3 days before,24,5000,7000
2023-03-25,Saturday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,DC,VIP,Corporate,League,Yes,No,Low,Sunny,16,Medium,25675,50000,6709,6-24 hours before,27,5000,5200
2023-09-14,Thursday,7:30 PM,Eden Gardens,Kolkata,KKR,GT,West,Economy,League,No,No,Medium,Sunny,16,Medium,30706,66000,2574,1-3 days before,21,500,450
2023-09-04,Monday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,GT,West,Economy,League,No,No,Medium,Cloudy,10,High,19833,26950,2061,3-7 days before,6,500,650
2023-05-04,Thursday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,LSG,West,Standard,League,No,No,Low,Sunny,30,High,36844,50000,3398,1-3 days before,24,900,950
2023-07-23,Sunday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,GT,South,Premium,Qualifier,Yes,No,Medium,Rainy,45,Medium,19954,35000,2824,1-3 days before,0,1800,2950
2023-07-07,Friday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,South,Standard,Qualifier,No,No,High,Sunny,22,Medium,27802,41820,1956,6-24 hours before,0,900,1550
2023-08-14,Monday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,GT,VIP,Corporate,Eliminator,No,No,Medium,Sunny,7,Medium,28819,41820,4933,3-7 days before,15,5000,6500
2023-09-17,Sunday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,PBKS,VIP,Corporate,League,Yes,No,Low,Sunny,10,Medium,30127,55000,9283,0-1 hour before,15,5000,4850
2023-07-08,Saturday,3:30 PM,Wankhede Stadium,Mumbai,MI,LSG,VIP,Corporate,League,Yes,No,Low,Cloudy,14,Medium,20828,33108,3892,6-24 hours before,17,5000,5200
2023-04-29,Saturday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,CSK,South,Premium,Final,Yes,No,High,Sunny,28,Medium,69762,132000,8071,6-24 hours before,10,1800,3800
2023-08-26,Saturday,3:30 PM,Narendra Modi Stadium,Ahmedabad,GT,KKR,Premium,VIP,League,Yes,Yes,Medium,Sunny,1,High,69978,132000,24583,6-24 hours before,0,3500,6650
2023-06-16,Friday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,RR,Premium,Premium,League,No,No,Medium,Sunny,2,Very High,53900,55000,259,3-7 days before,27,1800,2750
2023-08-28,Monday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,DC,Premium,VIP,League,No,No,Low,Partly Cloudy,23,Medium,26608,50000,2656,3-7 days before,10,3500,3450
2023-07-05,Wednesday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,VIP,VIP,League,No,Yes,High,Sunny,4,Medium,20456,41820,6111,6-24 hours before,17,3500,4150
2023-08-19,Saturday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,LSG,West,Standard,League,Yes,No,Low,Sunny,17,High,32282,35000,877,3-7 days before,11,900,1300
2023-05-22,Monday,3:30 PM,Eden Gardens,Kolkata,KKR,LSG,South,Standard,Final,No,No,Low,Sunny,29,Medium,35781,66000,2963,1-3 days before,3,900,1650
2023-07-16,Sunday,3:30 PM,Arun Jaitley Stadium,Delhi,DC,CSK,Premium,VIP,League,Yes,No,High,Sunny,12,High,23516,41820,7124,3-7 days before,29,3500,5050
2023-05-05,Friday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,MI,Premium,VIP,Qualifier,No,Yes,High,Sunny,6,Medium,13089,30000,3845,1-3 days before,8,3500,5800
2023-03-26,Sunday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,CSK,VIP,VIP,League,Yes,No,High,Partly Cloudy,26,Low,13110,26950,3850,1-6 hours before,22,3500,4050
2023-03-29,Wednesday,7:30 PM,Arun Jaitley Stadium,Delhi,DC,PBKS,North,Premium,League,No,No,Low,Sunny,18,Low,15877,41820,2570,1-3 days before,24,1800,1500
2023-09-10,Sunday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,VIP,VIP,League,Yes,No,Medium,Sunny,16,Very High,49000,50000,333,1-6 hours before,11,3500,6900
2023-04-01,Saturday,7:30 PM,Wankhede Stadium,Mumbai,MI,SRH,Premium,VIP,Final,Yes,No,Medium,Sunny,10,Low,8490,33108,1476,1-3 days before,1,3500,8650
2023-04-05,Wednesday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,PBKS,Corporate Box,Corporate,League,No,No,Low,Sunny,28,Medium,28397,50000,1581,1-3 days before,14,5000,4850
2023-04-28,Friday,3:30 PM,Sawai Mansingh Stadium,Jaipur,RR,PBKS,Premium,VIP,League,No,No,Low,Cloudy,11,Very High,29400,30000,50,1-3 days before,23,3500,4950
2023-04-26,Wednesday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,West,Standard,Qualifier,No,No,Medium,Cloudy,22,Medium,37738,50000,1064,1-6 hours before,8,900,1150
2023-07-21,Friday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,LSG,North,Standard,League,No,No,Low,Cloudy,18,High,122149,132000,3071,1-3 days before,20,900,850
2023-03-28,Tuesday,3:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,SRH,West,Standard,League,No,No,Medium,Sunny,15,Medium,18814,35000,4370,3-7 days before,12,900,1100
2023-08-31,Thursday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,DC,North,Economy,Qualifier,No,No,Low,Cloudy,10,Medium,26495,35000,1185,1-3 days before,24,500,550
2023-08-04,Friday,7:30 PM,Wankhede Stadium,Mumbai,MI,LSG,South,Premium,League,No,Yes,Low,Partly Cloudy,4,Low,16347,33108,5707,0-1 hour before,17,1800,1850
2023-06-11,Sunday,7:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,LSG,West,Economy,League,Yes,No,Low,Partly Cloudy,16,Medium,36800,50000,1684,0-1 hour before,6,500,600
2023-08-25,Friday,3:30 PM,Eden Gardens,Kolkata,KKR,RR,Corporate Box,Corporate,Eliminator,No,No,Medium,Sunny,7,High,64680,66000,143,1-6 hours before,3,5000,10100
2023-05-02,Tuesday,7:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,SRH,North,Premium,Final,No,No,Medium,Partly Cloudy,9,Medium,30434,50000,3862,1-3 days before,14,1800,2700
2023-04-13,Thursday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,CSK,North,Premium,Final,No,No,High,Cloudy,30,Low,57920,132000,7341,1-3 days before,26,1800,2950
2023-05-04,Thursday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,PBKS,West,Standard,Eliminator,No,No,Low,Sunny,30,Very High,23949,35000,2105,7+ days before,23,900,1350
2023-07-16,Sunday,3:30 PM,MA Chidambaram Stadium (Chepauk),Chennai,CSK,KKR,North,Premium,League,Yes,No,Medium,Cloudy,16,Low,20356,50000,6369,7+ days before,14,1800,1950
2023-08-28,Monday,7:30 PM,Wankhede Stadium,Mumbai,MI,RR,South,Premium,Final,No,No,Medium,Sunny,26,Very High,22106,33108,2346,3-7 days before,5,1800,4300
2023-05-21,Sunday,3:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,KKR,VIP,Corporate,League,Yes,Yes,Medium,Rainy,68,High,26411,26950,106,7+ days before,3,5000,8950
2023-05-28,Sunday,7:30 PM,Narendra Modi Stadium,Ahmedabad,GT,KKR,South,Premium,League,Yes,No,Medium,Sunny,25,Medium,83729,132000,6153,1-3 days before,21,1800,1950
2023-08-27,Sunday,7:30 PM,Punjab Cricket Association Stadium,Mohali,PBKS,RR,VIP,VIP,League,Yes,No,Medium,Cloudy,25,High,14803,26950,1010,1-6 hours before,11,3500,5050
2023-07-03,Monday,3:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,LSG,PBKS,Premium,VIP,League,No,No,Low,Cloudy,30,Medium,36104,50000,4315,1-3 days before,21,3500,3350
2023-03-31,Friday,7:30 PM,M Chinnaswamy Stadium,Bengaluru,RCB,SRH,VIP,VIP,Qualifier,No,Yes,Medium,Rainy,37,Medium,23562,35000,1982,1-6 hours before,8,3500,5050
2023-07-20,Thursday,7:30 PM,Rajiv Gandhi International Stadium,Hyderabad,SRH,LSG,West,Standard,League,No,No,Low,Partly Cloudy,20,Medium,30829,55000,4157,1-6 hours before,27,900,800
